"","Area.of.residence","Area.of.workplace","All","Work.mainly.at.or.from.home","Underground..metro..light.rail..tram","Train","Bus..minibus.or.coach","Taxi","Motorcycle..scooter.or.moped","Driving.a.car.or.van","Passenger.in.a.car.or.van","Bicycle","On.foot","Other.method.of.travel.to.work","dist","clc","plc","ecp","ecp_perc"
"510084","E02001087","E02001076",38,0,0,0,7,0,0,17,2,7,5,0,2.94154647766441,0.184210526315789,0.0408328295531043,-5.44835247698204,-0.143377696762685
"510085","E02001087","E02001077",9,0,0,0,1,0,0,4,2,2,0,0,3.51696361002496,0.222222222222222,0.0399412334247155,-1.64052889917756,-0.182280988797507
"510086","E02001087","E02001078",19,0,0,0,4,0,0,14,0,0,1,0,3.14021582298365,0,0.0405687283244133,0.770805838163854,0.0405687283244133
"510087","E02001087","E02001079",9,0,0,0,0,0,0,7,0,0,2,0,2.22177107216221,0,0.0412833652012279,0.371550286811051,0.0412833652012279
"510088","E02001087","E02001080",10,0,0,0,4,0,0,5,1,0,0,0,2.37977421244324,0,0.0412639319274076,0.412639319274076,0.0412639319274076
"510089","E02001087","E02001081",6,0,0,0,1,0,0,4,1,0,0,0,3.82228386552019,0,0.0393308967125679,0.235985380275407,0.0393308967125679
"510090","E02001087","E02001082",135,0,0,0,16,0,0,53,6,10,50,0,1.4074611144113,0.0740740740740741,0.0403735207083899,-4.54957470436737,-0.0337005533656842
"510091","E02001087","E02001083",85,0,0,1,5,0,0,34,2,9,34,0,1.39467429603796,0.105882352941176,0.0403419617176047,-5.5709332540036,-0.0655403912235718
"510092","E02001087","E02001084",24,0,0,1,5,0,1,8,2,1,6,0,1.30659859769478,0.0416666666666667,0.0401060209876408,-0.0374554962966215,-0.0015606456790259
"510093","E02001087","E02001085",15,0,0,0,5,0,0,8,1,1,0,0,1.92984754564317,0.0666666666666667,0.0411729904045286,-0.38240514393207,-0.025493676262138
"510094","E02001087","E02001086",32,0,0,0,3,0,0,11,1,1,16,0,1.95164037425444,0.03125,0.0411884573784388,0.318030636110043,0.00993845737843883
"510095","E02001087","E02001087",223,0,1,6,27,0,0,83,3,4,98,1,0,0.0179372197309417,0.024601022515226,1.4860280208954,0.00666380278428432
"510096","E02001087","E02001088",1,0,0,0,1,0,0,0,0,0,0,0,3.60789734536964,0,0.0397680921898686,0.0397680921898686,0.0397680921898686
"510097","E02001087","E02001089",127,0,0,1,8,0,0,49,2,4,63,0,1.10093596616428,0.031496062992126,0.039415249993574,1.00573674918389,0.00791918700144798
"510098","E02001087","E02001090",21,0,0,0,2,0,0,12,2,1,4,0,2.18491864174574,0.0476190476190476,0.0412803615797112,-0.133112406826065,-0.00633868603933643
"510099","E02001087","E02001091",7,0,0,0,2,0,0,5,0,0,0,0,5.07470172995273,0,0.0361821261060314,0.25327488274222,0.0361821261060314
"510100","E02001087","E02001092",4,0,0,0,0,0,0,4,0,0,0,0,4.08980392171412,0,0.0387345971710837,0.154938388684335,0.0387345971710837
"510101","E02001087","E02001093",25,0,0,0,2,0,0,20,1,1,1,0,3.42321561570465,0.04,0.0401114129666199,0.00278532416549647,0.000111412966619859
"510102","E02001087","E02001094",19,0,0,0,3,0,0,14,2,0,0,0,4.23877171903043,0,0.0383811917300133,0.729242642870252,0.0383811917300133
"510103","E02001087","E02001095",107,0,0,1,9,0,0,85,2,10,0,0,5.16169749887121,0.0934579439252336,0.0359370058601463,-6.15474037296434,-0.0575209380650873
"510104","E02001087","E02001096",36,0,0,5,4,0,0,26,1,0,0,0,4.60455623385848,0,0.0374587758589059,1.34851593092061,0.0374587758589059
"510105","E02001087","E02001097",50,0,0,2,3,0,1,41,1,0,0,2,5.45166140059947,0,0.0351041664456583,1.75520832228291,0.0351041664456583
"510490","E02001087","E02006902",379,0,2,29,147,0,2,160,13,18,7,1,7.71339821979758,0.0474934036939314,0.0282716654219977,-7.28503880506286,-0.0192217382719337
"510491","E02001087","E02006912",199,0,4,24,87,0,1,66,4,13,0,0,6.60275237382137,0.0653266331658292,0.0316503758676251,-6.7015752023426,-0.033676257298204
"510492","E02001087","E02006913",11,0,0,1,0,0,0,9,1,0,0,0,9.26467118732797,0,0.0237560493220049,0.261316542542054,0.0237560493220049
"510493","E02001087","E02006914",103,0,0,4,50,1,1,27,1,16,3,0,5.99207196039005,0.155339805825243,0.0335030171443652,-12.5491892341304,-0.121836788680877
"510494","E02001087","E02006915",10,0,0,1,3,0,0,6,0,0,0,0,9.3580879068137,0,0.0234963518310586,0.234963518310586,0.0234963518310586
"510495","E02001087","E02006916",7,0,0,0,2,0,0,5,0,0,0,0,6.17724865327412,0,0.0329444111667496,0.230610878167247,0.0329444111667496
"510496","E02001087","E02006917",165,0,1,5,57,0,0,85,7,9,1,0,6.54239554834045,0.0545454545454545,0.0318345031734465,-3.74730697638133,-0.022710951372008
"510554","E02001088","E02001046",1,0,0,0,0,0,0,1,0,0,0,0,13.8023304300638,0,0.013249937312146,0.013249937312146,0.013249937312146
"510555","E02001088","E02001048",1,0,0,0,0,0,0,1,0,0,0,0,12.6943169017156,0,0.0154042541665127,0.0154042541665127,0.0154042541665127
"510556","E02001088","E02001049",4,0,0,0,0,0,0,3,0,0,1,0,14.0022976593882,0,0.0128886623655871,0.0515546494623484,0.0128886623655871
"510557","E02001088","E02001050",7,0,0,0,0,0,0,6,0,0,1,0,12.5055630603207,0,0.0157975645430199,0.110582951801139,0.0157975645430199
"510558","E02001088","E02001051",2,0,0,0,1,0,0,1,0,0,0,0,12.793603096471,0,0.0152004811934636,0.0304009623869272,0.0152004811934636
"510559","E02001088","E02001052",4,0,1,0,1,0,0,2,0,0,0,0,11.5545363044915,0,0.0178981716433806,0.0715926865735223,0.0178981716433806
"510560","E02001088","E02001053",3,0,0,0,0,0,0,3,0,0,0,0,11.6802301633173,0,0.0176091166812142,0.0528273500436427,0.0176091166812142
"510561","E02001088","E02001055",15,0,0,0,5,0,0,4,1,0,5,0,12.0811179997583,0,0.0167104735379046,0.250657103068569,0.0167104735379046
"510562","E02001088","E02001056",3,0,0,0,0,0,0,3,0,0,0,0,11.1868196099042,0,0.0187637581608139,0.0562912744824416,0.0187637581608139
"510563","E02001088","E02001057",5,0,0,0,0,0,0,5,0,0,0,0,9.31729364564279,0,0.023609562581883,0.118047812909415,0.023609562581883
"510564","E02001088","E02001059",25,0,0,0,3,1,0,18,2,0,0,1,9.88815313503617,0,0.0220541009768827,0.551352524422069,0.0220541009768827
"510565","E02001088","E02001061",7,0,0,0,1,0,0,6,0,0,0,0,10.1930161339787,0,0.0212498322181042,0.14874882552673,0.0212498322181042
"510566","E02001088","E02001062",56,0,0,0,12,0,0,36,3,2,3,0,7.50245414304232,0.0357142857142857,0.0289086094438374,-0.381117871145106,-0.00680567627044832
"510567","E02001088","E02001063",34,0,0,0,13,0,2,17,0,2,0,0,6.58099842056239,0.0588235294117647,0.0317167529703908,-0.921630399006714,-0.0271067764413739
"510568","E02001088","E02001064",21,0,0,0,1,0,0,20,0,0,0,0,8.32715307332614,0,0.0264444046065703,0.555332496737975,0.0264444046065703
"510569","E02001088","E02001065",3,0,0,0,1,0,0,2,0,0,0,0,10.0791096524221,0,0.0215481130570105,0.0646443391710314,0.0215481130570105
"510570","E02001088","E02001066",62,0,0,0,18,0,0,35,7,2,0,0,7.13052671077426,0.032258064516129,0.0300390785512222,-0.137577129824226,-0.00221898596490687
"510571","E02001088","E02001067",2,0,0,0,0,0,0,2,0,0,0,0,8.82196669607465,0,0.0250077808994614,0.0500155617989228,0.0250077808994614
"510572","E02001088","E02001068",11,0,0,0,3,0,0,8,0,0,0,0,5.60495709097521,0,0.0346554873118405,0.381210360430245,0.0346554873118405
"510573","E02001088","E02001069",9,0,0,0,2,0,0,6,0,0,1,0,5.90493154418857,0,0.0337644683653244,0.30388021528792,0.0337644683653244
"510574","E02001088","E02001070",15,0,0,0,6,0,0,7,1,0,1,0,6.52497413064601,0,0.0318876261991227,0.478314392986841,0.0318876261991227
"510575","E02001088","E02001071",3,0,0,0,1,0,0,0,1,0,1,0,7.65334012532706,0,0.0284526268257762,0.0853578804773285,0.0284526268257762
"510576","E02001088","E02001072",5,0,0,0,1,0,0,2,1,1,0,0,4.67032468755585,0.2,0.0372857126589948,-0.813571436705026,-0.162714287341005
"510577","E02001088","E02001073",13,0,0,0,2,0,0,8,3,0,0,0,3.86861035231838,0,0.0392314498720701,0.510008848336911,0.0392314498720701
"510578","E02001088","E02001074",6,0,0,0,2,0,0,3,1,0,0,0,4.74757971915673,0,0.0370799392015274,0.222479635209164,0.0370799392015274
"510579","E02001088","E02001075",2,0,0,0,1,0,0,1,0,0,0,0,7.35581714910765,0,0.0293533651250031,0.0587067302500062,0.0293533651250031
"510580","E02001088","E02001076",12,0,0,0,4,1,0,6,0,1,0,0,5.70866482314606,0.0833333333333333,0.0343492106369758,-0.58780947235629,-0.0489841226963575
"510581","E02001088","E02001077",12,0,0,0,1,0,0,8,0,1,0,2,3.32850511135629,0.0833333333333333,0.0402742591170648,-0.516708890595222,-0.0430590742162685
"510582","E02001088","E02001078",7,0,0,0,1,0,0,5,0,1,0,0,6.48871699650726,0.142857142857143,0.0319981457778692,-0.776012979554916,-0.110858997079274
"510583","E02001088","E02001079",3,0,0,0,2,0,0,1,0,0,0,0,4.33229266729432,0,0.0381523450556474,0.114457035166942,0.0381523450556474
"510584","E02001088","E02001080",4,0,0,0,1,0,0,3,0,0,0,0,5.44161786222858,0,0.0351333783002971,0.140533513201188,0.0351333783002971
"510585","E02001088","E02001081",2,0,0,0,0,0,0,2,0,0,0,0,2.87608277082576,0,0.0409083686094423,0.0818167372188845,0.0409083686094423
"510586","E02001088","E02001082",48,0,0,0,10,0,0,35,0,1,2,0,3.95107720211147,0.0208333333333333,0.0390503529647118,0.874416942306167,0.0182170196313785
"510587","E02001088","E02001083",32,0,0,0,7,0,0,20,4,0,1,0,3.19306139959661,0,0.0404902013811916,1.29568644419813,0.0404902013811916
"510588","E02001088","E02001084",9,0,0,0,3,0,0,5,0,0,1,0,4.56723148182936,0,0.0375560887154517,0.338004798439066,0.0375560887154517
"510589","E02001088","E02001085",2,0,0,0,1,0,0,1,0,0,0,0,5.46703646440101,0,0.0350594017625596,0.0701188035251193,0.0350594017625596
"510590","E02001088","E02001086",22,0,0,0,8,0,0,13,1,0,0,0,2.14522397510492,0,0.0412737669081199,0.908022871978637,0.0412737669081199
"510591","E02001088","E02001087",17,0,0,0,2,0,0,11,1,2,1,0,3.60789734536964,0.117647058823529,0.0397680921898686,-1.32394243277223,-0.0778789666336608
"510592","E02001088","E02001088",153,0,0,0,10,0,0,58,10,5,70,0,0,0.0326797385620915,0.024601022515226,-1.23604355517042,-0.00807871604686548
"510593","E02001088","E02001089",18,0,0,0,7,0,0,9,2,0,0,0,4.10397938354098,0,0.0387015860917176,0.696628549650918,0.0387015860917176
"510594","E02001088","E02001090",152,0,1,0,16,6,1,72,7,8,41,0,1.8513104214132,0.0526315789473684,0.0411066943712139,-1.75178245557549,-0.0115248845761545
"510595","E02001088","E02001091",34,0,2,0,6,0,0,16,1,6,3,0,1.5341842002087,0.176470588235294,0.0406518223309553,-4.61783804074752,-0.135818765904339
"510596","E02001088","E02001092",67,0,0,0,15,1,0,29,7,0,15,0,1.56734261093519,0,0.0407148206784327,2.72789298545499,0.0407148206784327
"510597","E02001088","E02001093",65,0,0,0,8,0,0,32,6,9,9,1,2.85320241325939,0.138461538461538,0.0409333475096715,-6.33933241187135,-0.097528190951867
"510598","E02001088","E02001094",53,0,0,0,19,0,0,29,2,1,2,0,3.09554151975017,0.0188679245283019,0.0406324849214939,1.15352170083918,0.021764560393192
"510599","E02001088","E02001095",199,0,0,0,71,3,1,99,9,6,9,1,3.09345373571647,0.0301507537688442,0.0406354043934993,2.08644547430637,0.0104846506246551
"510600","E02001088","E02001096",37,0,0,1,10,0,0,22,2,1,1,0,4.34752001665433,0.027027027027027,0.0381146023165337,0.410240285711746,0.0110875752895066
"510601","E02001088","E02001097",122,0,0,0,34,2,0,76,4,2,3,1,4.36870456904116,0.0163934426229508,0.0380618762493908,2.64354890242568,0.02166843362644
"510882","E02001088","E02006902",102,0,10,0,34,0,1,50,4,1,2,0,9.11961904517023,0.00980392156862745,0.0241624233226626,1.46456717891158,0.0143585017540351
"510883","E02001088","E02006912",77,0,4,0,32,0,0,36,2,2,1,0,8.131996138417,0.025974025974026,0.0270205849226698,0.0805850390455781,0.00104655894864387
"510884","E02001088","E02006913",10,0,0,0,3,1,0,6,0,0,0,0,10.5309162898449,0,0.0203808843029761,0.203808843029761,0.0203808843029761
"510885","E02001088","E02006914",22,0,1,0,11,0,0,8,2,0,0,0,7.25141394070893,0,0.0296708274737931,0.652758204423448,0.0296708274737931
"510886","E02001088","E02006915",11,0,0,0,3,0,0,8,0,0,0,0,10.3941748091307,0,0.0207296416847052,0.228026058531757,0.0207296416847052
"510887","E02001088","E02006916",1,0,0,0,0,0,0,1,0,0,0,0,6.82572628431011,0,0.0309694969887009,0.0309694969887009,0.0309694969887009
"510888","E02001088","E02006917",33,0,4,0,16,0,0,8,0,2,3,0,7.48136943471515,0.0606060606060606,0.0289724692517644,-1.04390851469178,-0.0316335913542962
"510940","E02001089","E02001045",4,0,0,0,0,0,0,3,1,0,0,0,13.8859389482262,0,0.0130978810561786,0.0523915242247144,0.0130978810561786
"510941","E02001089","E02001046",3,0,0,0,0,0,0,3,0,0,0,0,13.1442774912256,0,0.0144978174420316,0.0434934523260949,0.0144978174420316
"510942","E02001089","E02001048",1,0,0,0,0,0,0,1,0,0,0,0,12.6143612404285,0,0.0155699113397859,0.0155699113397859,0.0155699113397859
"510943","E02001089","E02001049",3,0,0,0,1,0,0,2,0,0,0,0,12.4376870989355,0,0.01594090053927,0.04782270161781,0.01594090053927
"510944","E02001089","E02001050",16,0,0,0,1,0,1,13,0,0,1,0,11.7986483642767,0,0.0173399794723185,0.277439671557096,0.0173399794723185
"510945","E02001089","E02001051",2,0,0,0,0,0,0,2,0,0,0,0,11.6509867595421,0,0.0176760561906099,0.0353521123812197,0.0176760561906099
"510946","E02001089","E02001052",10,0,0,1,1,0,0,7,0,0,1,0,11.3379046003129,0,0.0184045175140004,0.184045175140004,0.0184045175140004
"510947","E02001089","E02001053",5,0,0,0,0,0,0,5,0,0,0,0,10.7678459018752,0,0.0197860209430166,0.0989301047150828,0.0197860209430166
"510948","E02001089","E02001055",6,0,0,0,0,0,0,6,0,0,0,0,10.392747540415,0,0.0207333027300299,0.124399816380179,0.0207333027300299
"510949","E02001089","E02001056",1,0,0,0,0,0,0,0,1,0,0,0,9.30410979567429,0,0.0236462153499357,0.0236462153499357,0.0236462153499357
"510950","E02001089","E02001057",18,0,0,1,1,0,0,16,0,0,0,0,8.33892597408617,0,0.0264098078933427,0.475376542080168,0.0264098078933427
"510951","E02001089","E02001059",17,0,0,2,1,0,0,13,0,0,0,1,8.14297806193597,0,0.0269880320858443,0.458796545459354,0.0269880320858443
"510952","E02001089","E02001061",17,0,0,1,2,0,0,14,0,0,0,0,7.69265009970594,0,0.0283341449602285,0.481680464323885,0.0283341449602285
"510953","E02001089","E02001062",101,0,0,7,31,0,2,44,4,10,3,0,6.45207528275006,0.099009900990099,0.0321097781838376,-6.7569124034324,-0.0669001228062614
"510954","E02001089","E02001063",65,0,0,0,22,0,0,35,3,2,3,0,6.32991431807856,0.0307692307692308,0.0324814278639861,0.111292811159094,0.0017121970947553
"510955","E02001089","E02001064",30,0,0,0,3,0,0,21,4,1,1,0,6.22256323657993,0.0333333333333333,0.0328071873513228,-0.0157843794603164,-0.000526145982010548
"510956","E02001089","E02001065",5,0,0,0,2,0,0,2,1,0,0,0,7.31487468699895,0,0.0294777885923519,0.147388942961759,0.0294777885923519
"510957","E02001089","E02001066",85,0,0,1,25,0,0,48,6,5,0,0,5.44512134732738,0.0588235294117647,0.0351231910503043,-2.01452876072414,-0.0237003383614604
"510958","E02001089","E02001067",2,0,0,0,0,0,0,2,0,0,0,0,6.11236692668111,0,0.0331405526123141,0.0662811052246282,0.0331405526123141
"510959","E02001089","E02001068",7,0,0,0,0,0,0,7,0,0,0,0,5.30372358927579,0,0.0355319177545825,0.248723424282078,0.0355319177545825
"510960","E02001089","E02001069",22,0,0,0,8,0,0,11,0,2,1,0,4.93456348275004,0.0909090909090909,0.0365716500020495,-1.19542369995491,-0.0543374409070415
"510961","E02001089","E02001070",27,0,0,0,3,0,0,16,4,2,2,0,4.82808964909569,0.0740740740740741,0.0368627922435596,-1.00470460942389,-0.0372112818305145
"510962","E02001089","E02001071",10,0,0,0,0,0,0,5,3,0,2,0,5.08618071316643,0,0.036149921993475,0.36149921993475,0.036149921993475
"510963","E02001089","E02001072",5,0,0,0,3,0,0,2,0,0,0,0,5.24744551449763,0,0.0356931278221794,0.178465639110897,0.0356931278221794
"510964","E02001089","E02001073",21,0,0,0,2,2,0,15,1,1,0,0,5.46973480473928,0.0476190476190476,0.0350515398283818,-0.263917663603981,-0.0125675077906658
"510965","E02001089","E02001074",13,0,0,0,1,0,0,11,1,0,0,0,4.25619700456044,0,0.0383389451794644,0.498406287333038,0.0383389451794644
"510966","E02001089","E02001075",17,0,0,0,0,0,0,14,3,0,0,0,4.44384236341132,0,0.0378728744736617,0.643838866052249,0.0378728744736617
"510967","E02001089","E02001076",26,0,0,0,7,0,0,16,1,1,1,0,3.74345321620587,0.0384615384615385,0.0394961705088665,0.026900433230529,0.00103463204732804
"510968","E02001089","E02001077",14,0,0,0,0,0,0,10,1,1,2,0,4.58882744906649,0.0714285714285714,0.037499865165724,-0.475001887679864,-0.0339287062628474
"510969","E02001089","E02001078",12,0,0,0,1,0,0,10,0,1,0,0,3.5494419480117,0.0833333333333333,0.0398802823801611,-0.521436611438066,-0.0434530509531722
"510970","E02001089","E02001079",5,0,0,0,0,0,0,5,0,0,0,0,3.26805302405958,0,0.0403731816569241,0.201865908284621,0.0403731816569241
"510971","E02001089","E02001080",13,0,0,0,3,0,0,8,1,0,1,0,3.09745002292724,0,0.0406298114130972,0.528187548370263,0.0406298114130972
"510972","E02001089","E02001081",8,0,0,0,1,0,0,5,0,1,1,0,4.84015521576429,0.125,0.0368300217703281,-0.705359825837375,-0.0881699782296718
"510973","E02001089","E02001082",86,0,0,0,12,1,1,41,9,4,18,0,2.46020954666102,0.0465116279069767,0.0412350913309136,-0.453782145541432,-0.00527653657606316
"510974","E02001089","E02001083",52,0,0,0,6,0,0,32,2,1,11,0,2.48792016892044,0.0192307692307692,0.0412223621194387,1.14356283021081,0.0219915928886694
"510975","E02001089","E02001084",28,0,0,0,10,0,0,14,0,0,4,0,2.08952225775178,0,0.0412584585445478,1.15523683924734,0.0412584585445478
"510976","E02001089","E02001085",26,0,0,0,5,0,0,17,2,2,0,0,2.22239429708527,0.0769230769230769,0.0412833906207165,-0.926631843861371,-0.0356396863023604
"510977","E02001089","E02001086",23,0,0,0,4,0,0,9,2,3,5,0,2.87457561039158,0.130434782608696,0.0409100369916609,-2.0590691491918,-0.0895247456170348
"510978","E02001089","E02001087",117,0,0,2,10,1,0,45,4,6,49,0,1.10093596616428,0.0512820512820513,0.039415249993574,-1.38841575075185,-0.0118668012884773
"510979","E02001089","E02001088",6,0,0,0,0,0,0,5,0,1,0,0,4.10397938354098,0.166666666666667,0.0387015860917176,-0.767790483449694,-0.127965080574949
"510980","E02001089","E02001089",238,0,0,8,17,0,0,73,9,10,119,2,0,0.0420168067226891,0.024601022515226,-4.14495664137621,-0.0174157842074631
"510981","E02001089","E02001090",20,0,0,0,1,0,0,17,0,1,1,0,2.35685957244679,0.05,0.0412698773628063,-0.174602452743874,-0.00873012263719369
"510982","E02001089","E02001091",4,0,0,0,0,0,0,4,0,0,0,0,5.43261016355133,0,0.0351595569806891,0.140638227922756,0.0351595569806891
"510983","E02001089","E02001092",5,0,0,0,0,0,0,5,0,0,0,0,4.1760172513765,0,0.0385317911938979,0.19265895596949,0.0385317911938979
"510984","E02001089","E02001093",26,0,0,0,5,0,0,18,0,1,2,0,3.05354230560148,0.0384615384615385,0.0406901648108156,0.0579442850812062,0.00222862634927716
"510985","E02001089","E02001094",11,0,0,1,1,0,0,8,0,0,1,0,3.87701748247928,0,0.0392132236440353,0.431345460084388,0.0392132236440353
"510986","E02001089","E02001095",84,0,0,1,2,1,0,65,5,6,4,0,4.95490189844614,0.0714285714285714,0.0365155493799834,-2.93269385208139,-0.034913022048588
"510987","E02001089","E02001096",36,0,0,5,2,0,2,26,0,0,0,1,3.93139074143398,0,0.0390940470834976,1.40738569500591,0.0390940470834976
"510988","E02001089","E02001097",53,0,0,16,0,0,0,35,1,1,0,0,4.92436527880091,0.0188679245283019,0.0365997229311681,0.939785315351912,0.0177317984028663
"511305","E02001089","E02006902",207,0,1,44,73,0,1,69,9,3,7,0,8.68221033651437,0.0144927536231884,0.0254097610719259,2.25982054188865,0.0109170074487375
"511306","E02001089","E02006912",117,0,1,37,28,0,1,43,3,1,3,0,7.57003489141617,0.00854700854700855,0.028704151563877,2.35838573297361,0.0201571430168685
"511307","E02001089","E02006913",15,0,0,0,2,0,0,9,2,0,2,0,10.2364531270943,0,0.0211367915792769,0.317051873689153,0.0211367915792769
"511308","E02001089","E02006914",65,0,0,13,19,0,0,26,2,3,2,0,7.01169947101879,0.0461538461538462,0.0304015765357834,-1.02389752517408,-0.0157522696180627
"511309","E02001089","E02006915",12,0,0,0,1,0,0,9,1,0,1,0,10.3623143126941,0,0.0208114680352454,0.249737616422944,0.0208114680352454
"511310","E02001089","E02006916",5,0,0,0,1,0,0,2,1,1,0,0,7.25306209866464,0.2,0.0296658113704199,-0.851670943147901,-0.17033418862958
"511311","E02001089","E02006917",98,0,0,20,17,0,1,52,1,5,2,0,7.58968377662032,0.0510204081632653,0.0286447734498314,-2.19281220191653,-0.022375634713434
"511356","E02001090","E02001046",1,0,0,0,0,0,0,1,0,0,0,0,13.8190643181686,0,0.0132193881063376,0.0132193881063376,0.0132193881063376
"511357","E02001090","E02001047",2,0,0,0,0,0,0,2,0,0,0,0,14.0031817454872,0,0.0128870833827203,0.0257741667654406,0.0128870833827203
"511358","E02001090","E02001049",1,0,0,0,0,0,0,0,0,0,1,0,13.6092900433212,0,0.0136065611001885,0.0136065611001885,0.0136065611001885
"511359","E02001090","E02001050",8,0,0,0,0,0,0,8,0,0,0,0,12.483980417203,0,0.0158430320987331,0.126744256789865,0.0158430320987331
"511360","E02001090","E02001052",7,0,0,0,1,0,0,6,0,0,0,0,11.7386460689495,0,0.0174759644077627,0.122331750854339,0.0174759644077627
"511361","E02001090","E02001053",4,0,0,0,2,0,0,2,0,0,0,0,11.5536312314841,0,0.0179002656396204,0.0716010625584817,0.0179002656396204
"511362","E02001090","E02001055",6,0,0,0,1,0,0,2,0,0,3,0,11.6080649766361,0,0.0177746475011566,0.10664788500694,0.0177746475011566
"511363","E02001090","E02001056",1,0,0,0,0,0,0,0,1,0,0,0,10.6112742365995,0,0.020177783066191,0.020177783066191,0.020177783066191
"511364","E02001090","E02001057",7,0,0,0,0,0,0,6,0,0,1,0,9.1124439644166,0,0.0241826219979508,0.169278353985656,0.0241826219979508
"511365","E02001090","E02001059",23,0,0,0,3,1,0,17,2,0,0,0,9.35077445165545,0,0.023516625287395,0.540882381610085,0.023516625287395
"511366","E02001090","E02001061",6,0,0,1,0,0,0,4,0,0,1,0,9.31696174017473,0,0.0236104849298576,0.141662909579146,0.0236104849298576
"511367","E02001090","E02001062",83,0,0,0,34,0,1,37,7,4,0,0,7.20465908051865,0.0481927710843374,0.0298131782467169,-1.5255062055225,-0.0183795928376205
"511368","E02001090","E02001063",51,0,0,1,14,0,1,26,4,4,1,0,6.60342032952815,0.0784313725490196,0.0316483375375387,-2.38593478558553,-0.0467830350114809
"511369","E02001090","E02001064",15,0,0,0,5,0,0,10,0,0,0,0,7.58737126204496,0,0.0286517601465367,0.42977640219805,0.0286517601465367
"511370","E02001090","E02001065",2,0,0,0,0,0,0,2,0,0,0,0,9.07873371742688,0,0.0242776411508202,0.0485552823016403,0.0242776411508202
"511371","E02001090","E02001066",56,0,0,0,24,0,0,28,2,2,0,0,6.53146620289824,0.0357142857142857,0.0318678313142227,-0.21540144640353,-0.00384645440006304
"511372","E02001090","E02001067",1,0,0,0,0,0,0,1,0,0,0,0,7.82301035014124,0,0.0279422638488074,0.0279422638488074,0.0279422638488074
"511373","E02001090","E02001068",10,0,0,0,3,0,0,7,0,0,0,0,5.5411531795252,0,0.0348428549059387,0.348428549059387,0.0348428549059387
"511374","E02001090","E02001069",12,0,0,0,4,0,0,8,0,0,0,0,5.55377549095856,0,0.0348058558259124,0.417670269910949,0.0348058558259124
"511375","E02001090","E02001070",23,0,0,0,4,0,0,17,1,1,0,0,5.88896028431171,0.0434782608695652,0.0338122749356614,-0.222317676479788,-0.00966598593390381
"511376","E02001090","E02001071",2,0,0,0,0,1,0,0,1,0,0,0,6.68592826674801,0,0.0313964726940975,0.0627929453881949,0.0313964726940975
"511377","E02001090","E02001072",6,0,0,0,2,0,0,4,0,0,0,0,4.95073944291,0,0.0365270432375028,0.219162259425017,0.0365270432375028
"511378","E02001090","E02001073",17,0,0,1,6,0,0,8,1,0,1,0,4.59716753487992,0,0.0374780924757799,0.637127572088259,0.0374780924757799
"511379","E02001090","E02001074",13,0,0,0,0,0,0,10,1,2,0,0,4.51115539829888,0.153846153846154,0.0377010127289419,-1.50988683452375,-0.116145141117212
"511380","E02001090","E02001075",7,0,0,0,0,1,0,6,0,0,0,0,6.2263497036637,0,0.0327957128242691,0.229569989769883,0.0327957128242691
"511381","E02001090","E02001076",13,0,0,0,5,0,0,5,0,1,2,0,4.89854395295786,0.0769230769230769,0.0366706282766591,-0.523281832403432,-0.0402524486464179
"511382","E02001090","E02001077",16,0,0,0,1,0,0,13,0,2,0,0,3.80566067304271,0.125,0.039366167617616,-1.37014131811814,-0.085633832382384
"511383","E02001090","E02001078",6,0,0,0,0,0,0,6,0,0,0,0,5.31379073007895,0,0.0355029884553074,0.213017930731844,0.0355029884553074
"511384","E02001090","E02001079",12,0,0,0,3,2,0,5,1,1,0,0,3.76270514242252,0.0833333333333333,0.03945627675842,-0.52652467889896,-0.0438770565749133
"511385","E02001090","E02001080",9,0,0,0,6,0,0,3,0,0,0,0,4.44689163976928,0,0.0378651401710868,0.340786261539781,0.0378651401710868
"511386","E02001090","E02001081",7,0,0,0,1,0,0,5,0,1,0,0,3.68936658009472,0.142857142857143,0.0396065804798803,-0.722753936640838,-0.103250562377263
"511387","E02001090","E02001082",51,0,0,0,17,0,0,22,3,3,5,1,3.10231161925746,0.0588235294117647,0.040622980693758,-0.928227984618344,-0.0182005487180067
"511388","E02001090","E02001083",41,0,0,0,10,0,0,24,2,4,1,0,2.5104528016485,0.0975609756097561,0.0412109854413304,-2.31034959690545,-0.0563499901684257
"511389","E02001090","E02001084",7,0,0,0,0,0,0,6,1,0,0,0,3.41373708884941,0,0.0401281300889534,0.280896910622674,0.0401281300889534
"511390","E02001090","E02001085",5,0,0,0,3,0,0,2,0,0,0,0,4.11069827140415,0,0.0386858927991408,0.193429463995704,0.0386858927991408
"511391","E02001090","E02001086",29,0,0,0,12,0,0,10,3,2,2,0,1.89331602072657,0.0689655172413793,0.0411442379575219,-0.806817099231865,-0.0278212792838574
"511392","E02001090","E02001087",42,0,0,0,4,0,0,28,4,4,2,0,2.18491864174574,0.0952380952380952,0.0412803615797112,-2.26622481365213,-0.053957733658384
"511393","E02001090","E02001088",29,0,0,0,3,0,0,13,1,3,9,0,1.8513104214132,0.103448275862069,0.0411066943712139,-1.8079058632348,-0.0623415814908551
"511394","E02001090","E02001089",27,0,0,0,9,0,0,13,1,0,4,0,2.35685957244679,0,0.0412698773628063,1.11428668879577,0.0412698773628063
