"","Area.of.residence","Area.of.workplace","All.categories..Method.of.travel.to.work","Work.mainly.at.or.from.home","Underground..metro..light.rail..tram","Train","Bus..minibus.or.coach","Taxi","Motorcycle..scooter.or.moped","Driving.a.car.or.van","Passenger.in.a.car.or.van","Bicycle","On.foot","Other.method.of.travel.to.work","dist","p_cycle","pc","ecp","lon_origin","lat_origin","lon_dest","lat_dest"
"935397","E02002411","E02002392",89,0,0,0,21,1,0,12,5,6,43,1,2206.48601124043,0.192960455167956,17.1734805099481,11.1734805099481,-1.56121455363363,53.7847868814315,-1.56091491478,53.8046175700908
"935398","E02002411","E02002393",45,0,0,0,20,0,0,18,0,2,5,0,3299.52319007025,0.155070187443471,6.97815843495622,4.97815843495622,-1.56121455363363,53.7847868814315,-1.52383100698979,53.8045241440138
"935399","E02002411","E02002394",9,0,0,2,4,0,0,2,1,0,0,0,3961.97635797647,0.135827704387335,1.22244933948602,1.22244933948602,-1.56121455363363,53.7847868814315,-1.50963835146957,53.8031039327243
"935400","E02002411","E02002395",8,0,0,1,4,0,0,2,0,0,1,0,8965.19763124606,0.0499360380951186,0.399488304760948,0.399488304760948,-1.56121455363363,53.7847868814315,-1.69324268979359,53.8043391989309
"935401","E02002411","E02002396",18,0,0,0,2,0,0,11,4,1,0,0,3757.40967720502,0.141500116331712,2.54700209397082,1.54700209397082,-1.56121455363363,53.7847868814315,-1.6110868470057,53.8011739849286
"935402","E02002411","E02002397",1,0,0,0,0,0,0,1,0,0,0,0,5810.44632394892,0.0938495726863342,0.0938495726863342,0.0938495726863342,-1.56121455363363,53.7847868814315,-1.64602027496637,53.7991338976688
"935403","E02002411","E02002399",24,0,0,0,4,0,2,15,1,1,1,0,3868.56060559019,0.138389248170734,3.32134195609762,2.32134195609762,-1.56121455363363,53.7847868814315,-1.50265604973017,53.7873207500411
"935404","E02002411","E02002400",109,0,0,0,30,4,0,31,13,4,25,2,1831.06803042949,0.208006404183337,22.6726980559838,18.6726980559838,-1.56121455363363,53.7847868814315,-1.57948741205632,53.7971878792026
"935405","E02002411","E02002401",4,0,0,0,2,0,0,2,0,0,0,0,5116.64124799305,0.107819035558087,0.431276142232346,0.431276142232346,-1.56121455363363,53.7847868814315,-1.48365445560807,53.7825528843327
"935406","E02002411","E02002402",9,0,0,1,1,0,0,6,1,0,0,0,8236.5229779801,0.0577704777175302,0.519934299457772,0.519934299457772,-1.56121455363363,53.7847868814315,-1.43685321190834,53.7923560632943
"935407","E02002411","E02002403",3,0,0,2,0,0,0,1,0,0,0,0,11504.3640929359,0.0300514122355726,0.0901542367067177,0.0901542367067177,-1.56121455363363,53.7847868814315,-1.38746275886324,53.7950905830441
"935408","E02002411","E02002404",19,0,0,0,9,0,0,8,1,0,1,0,2937.70443864324,0.166707634563193,3.16744505670066,3.16744505670066,-1.56121455363363,53.7847868814315,-1.51850933573061,53.7923791486969
"935409","E02002411","E02002407",3,0,0,0,1,0,0,1,1,0,0,0,3268.08251935959,0.156048361806231,0.468145085418694,0.468145085418694,-1.56121455363363,53.7847868814315,-1.60974837802561,53.7908519873074
"935410","E02002411","E02002408",4,0,0,0,2,0,0,2,0,0,0,0,6072.61175010721,0.0890555315035565,0.356222126014226,0.356222126014226,-1.56121455363363,53.7847868814315,-1.65315635409102,53.7886108816693
"935411","E02002411","E02002409",1,0,0,0,1,0,0,0,0,0,0,0,4582.86033031733,0.119966244645773,0.119966244645773,0.119966244645773,-1.56121455363363,53.7847868814315,-1.63066948181263,53.7826349539878
"935412","E02002411","E02002410",22,0,0,0,6,0,0,10,3,0,3,0,1730.91353814965,0.212214969295571,4.66872932450256,4.66872932450256,-1.56121455363363,53.7847868814315,-1.5870002098325,53.7877647367594
"935413","E02002411","E02002411",150,0,0,4,18,4,0,27,3,3,91,0,0,0.3,45,42,-1.56121455363363,53.7847868814315,-1.56121455363363,53.7847868814315
"935414","E02002411","E02002412",24,0,0,0,1,1,0,11,3,1,7,0,3127.06959952157,0.160511975701942,3.85228741684662,2.85228741684662,-1.56121455363363,53.7847868814315,-1.6064431662039,53.7762799406634
"935415","E02002411","E02002414",83,0,1,2,7,4,0,31,7,4,26,1,1110.46766268519,0.240252136857573,19.9409273591785,15.9409273591785,-1.56121455363363,53.7847868814315,-1.54516287677219,53.7817460770154
"935416","E02002411","E02002415",29,0,0,0,1,0,0,11,4,0,12,1,1399.69052735799,0.226749156534506,6.57572553950066,6.57572553950066,-1.56121455363363,53.7847868814315,-1.54951168614123,53.7742881836732
"935417","E02002411","E02002416",9,0,0,0,3,0,0,4,0,1,1,0,10002.3307744671,0.0405816632201998,0.365234968981798,-0.634765031018202,-1.56121455363363,53.7847868814315,-1.41196316956805,53.7684705357987
"935418","E02002411","E02002417",3,0,0,0,0,0,0,3,0,0,0,0,14966.4176826582,0.0150367760644139,0.0451103281932416,0.0451103281932416,-1.56121455363363,53.7847868814315,-1.33680013114984,53.7642201515347
"935419","E02002411","E02002419",76,0,0,3,10,0,0,21,2,4,36,0,1722.60867231859,0.212567745559889,16.1551486625516,12.1551486625516,-1.56121455363363,53.7847868814315,-1.57597003332912,53.7720065627108
"935420","E02002411","E02002420",59,0,0,0,10,3,0,16,6,4,20,0,2108.819790358,0.196766651516828,11.6092324394928,7.60923243949285,-1.56121455363363,53.7847868814315,-1.55444065371174,53.766262459313
"935421","E02002411","E02002421",9,0,0,0,1,0,0,1,3,0,4,0,2858.96674132571,0.169353649045318,1.52418284140786,1.52418284140786,-1.56121455363363,53.7847868814315,-1.53113186963838,53.7662730270275
"935422","E02002411","E02002422",88,0,0,0,30,2,0,29,7,2,18,0,3376.58832867326,0.152698411423889,13.4374602053023,11.4374602053023,-1.56121455363363,53.7847868814315,-1.58700124108342,53.7585630809208
"935423","E02002411","E02002423",2,0,0,0,2,0,0,0,0,0,0,0,3803.78455137063,0.140193773825632,0.280387547651264,0.280387547651264,-1.56121455363363,53.7847868814315,-1.5221683155338,53.7596112617621
"935424","E02002411","E02002424",10,0,0,0,1,0,0,5,3,0,1,0,4713.05687144099,0.116882727184156,1.16882727184156,1.16882727184156,-1.56121455363363,53.7847868814315,-1.61603786706791,53.7575906875986
"935425","E02002411","E02002425",10,0,0,0,0,0,1,4,5,0,0,0,6797.03740242055,0.0770438695607751,0.770438695607751,0.770438695607751,-1.56121455363363,53.7847868814315,-1.6522103299487,53.7560427314978
"935426","E02002411","E02002426",1,0,0,0,1,0,0,0,0,0,0,0,8218.94632703124,0.0579739173912404,0.0579739173912404,0.0579739173912404,-1.56121455363363,53.7847868814315,-1.44974128229353,53.7516900235372
"935427","E02002411","E02002427",7,0,0,0,5,0,0,2,0,0,0,0,6589.2289443024,0.0803134164275687,0.562193914992981,0.562193914992981,-1.56121455363363,53.7847868814315,-1.47878989389313,53.7512783244118
"935428","E02002411","E02002428",3,0,0,0,0,0,0,3,0,0,0,0,3905.16126581937,0.137379919317655,0.412139757952965,0.412139757952965,-1.56121455363363,53.7847868814315,-1.53671522435179,53.7528293516229
"935429","E02002411","E02002429",1,0,0,0,1,0,0,0,0,0,0,0,7664.4028254589,0.0647738459216359,0.0647738459216359,0.0647738459216359,-1.56121455363363,53.7847868814315,-1.46684712259206,53.7445513484599
"935430","E02002411","E02002430",2,0,0,0,1,0,0,1,0,0,0,0,4112.05366932906,0.131811350936314,0.263622701872628,0.263622701872628,-1.56121455363363,53.7847868814315,-1.55521602676135,53.7479997938134
"935431","E02002411","E02002431",27,0,0,2,6,1,0,12,4,0,2,0,4763.13740206696,0.11571786083546,3.12438224255742,3.12438224255742,-1.56121455363363,53.7847868814315,-1.58235183703781,53.74384910947
"935432","E02002411","E02002432",1,0,0,0,0,0,0,1,0,0,0,0,12398.7587030729,0.025129205464437,0.025129205464437,0.025129205464437,-1.56121455363363,53.7847868814315,-1.39071289493912,53.7377548683231
"935433","E02002411","E02002433",14,0,0,0,8,1,0,4,0,0,1,0,5434.36921577895,0.101180761143236,1.41653065600531,1.41653065600531,-1.56121455363363,53.7847868814315,-1.59931370729969,53.7414729236606
"935434","E02002411","E02002434",1,0,0,0,1,0,0,0,0,0,0,0,6277.95002192874,0.0854723105496487,0.0854723105496487,0.0854723105496487,-1.56121455363363,53.7847868814315,-1.51721490895174,53.7347463069531
"935435","E02002411","E02002435",19,0,0,0,4,0,1,12,0,0,2,0,6709.84197423355,0.0783992279561267,1.48958533116641,1.48958533116641,-1.56121455363363,53.7847868814315,-1.60996864043677,53.7318492429836
"935436","E02002411","E02002436",8,0,0,0,1,0,0,4,1,0,2,0,6383.56215305512,0.0836858614644833,0.669486891715866,0.669486891715866,-1.56121455363363,53.7847868814315,-1.54872641100893,53.7278916121542
"935437","E02002411","E02002437",1,0,0,0,0,0,0,0,1,0,0,0,7692.20002231477,0.0644147387944684,0.0644147387944684,0.0644147387944684,-1.56121455363363,53.7847868814315,-1.56613781387284,53.7157120117901
"935558","E02002411","E02006852",15,0,0,1,3,0,0,9,0,0,2,0,5601.49261734783,0.0978547220951012,1.46782083142652,1.46782083142652,-1.56121455363363,53.7847868814315,-1.58670433230111,53.8328190169763
"935559","E02002411","E02006861",9,0,0,0,4,0,0,2,1,0,2,0,3702.26624805986,0.143069313847366,1.2876238246263,1.2876238246263,-1.56121455363363,53.7847868814315,-1.56502150275465,53.8179856472231
"935561","E02002411","E02006875",929,0,0,8,200,4,2,103,19,27,564,2,1637.11576358009,0.216233603709345,200.881017845981,173.881017845981,-1.56121455363363,53.7847868814315,-1.54558251724398,53.7962246678574
"935562","E02002411","E02006876",143,0,0,2,40,5,0,46,19,11,20,0,3038.87283531997,0.163368421943894,23.3616843379769,12.3616843379769,-1.56121455363363,53.7847868814315,-1.51820924617903,53.7749327016576
"935709","E02002412","E02002330",1,0,0,0,0,0,0,1,0,0,0,0,21741.0309805,0.00387899569469397,0.00387899569469397,0.00387899569469397,-1.6064431662039,53.7762799406634,-1.40057715899652,53.9291452967314
"935710","E02002412","E02002331",8,0,0,0,0,0,0,8,0,0,0,0,23563.1695839302,0.00269432728668104,0.0215546182934483,0.0215546182934483,-1.6064431662039,53.7762799406634,-1.34765338801317,53.9226868902534
"935711","E02002412","E02002333",3,0,0,0,0,1,0,2,0,0,0,0,14848.2875692806,0.0153962652042127,0.0461887956126382,0.0461887956126382,-1.6064431662039,53.7762799406634,-1.6876952052199,53.9007791557042
"935712","E02002412","E02002334",1,0,0,0,0,0,0,1,0,0,0,0,20198.8106982732,0.005280497596302,0.005280497596302,0.005280497596302,-1.6064431662039,53.7762799406634,-1.35765242854091,53.882563862936
"935713","E02002412","E02002335",6,0,0,0,0,0,0,4,0,1,1,0,15625.2554677283,0.0131804066361095,0.0790824398166568,-0.920917560183343,-1.6064431662039,53.7762799406634,-1.4710718403468,53.8916514301921
"935714","E02002412","E02002336",29,0,0,0,2,0,0,27,0,0,0,0,12253.070360598,0.0258721836841384,0.750293326840013,0.750293326840013,-1.6064431662039,53.7762799406634,-1.62436521084849,53.885895467259
"935715","E02002412","E02002337",3,0,0,0,0,0,0,3,0,0,0,0,14683.6186639996,0.0159117645089896,0.0477352935269688,0.0477352935269688,-1.6064431662039,53.7762799406634,-1.74339777228578,53.8804538586686
"935716","E02002412","E02002338",5,0,0,0,0,0,0,4,0,0,1,0,12545.9878246848,0.0244000433690887,0.122000216845443,0.122000216845443,-1.6064431662039,53.7762799406634,-1.71058960178947,53.8707163700342
"935717","E02002412","E02002339",4,0,0,0,0,0,1,3,0,0,0,0,11734.6262364432,0.028698855024917,0.114795420099668,0.114795420099668,-1.6064431662039,53.7762799406634,-1.69418216051999,53.8680881823462
"935718","E02002412","E02002340",4,0,0,0,0,0,0,4,0,0,0,0,11316.972860215,0.0311990580175104,0.124796232070042,0.124796232070042,-1.6064431662039,53.7762799406634,-1.67853467578578,53.8686194272494
"935719","E02002412","E02002341",1,0,0,0,0,0,0,1,0,0,0,0,10924.7876912816,0.0337447529269156,0.0337447529269156,0.0337447529269156,-1.6064431662039,53.7762799406634,-1.55533198144024,53.8696972209857
"935720","E02002412","E02002342",1,0,0,0,0,0,0,1,0,0,0,0,9689.14474388206,0.0432048831991744,0.0432048831991744,0.0432048831991744,-1.6064431662039,53.7762799406634,-1.62241949628537,53.8628501517183
"935721","E02002412","E02002343",7,0,0,0,1,0,0,4,2,0,0,0,10044.6184751273,0.0402398894946434,0.281679226462504,0.281679226462504,-1.6064431662039,53.7762799406634,-1.6775621599311,53.856149448222
"935722","E02002412","E02002344",2,0,0,0,1,0,0,1,0,0,0,0,10176.1822406366,0.0391948761004184,0.0783897522008368,0.0783897522008368,-1.6064431662039,53.7762799406634,-1.52530584193474,53.854124311166
"935723","E02002412","E02002345",5,0,0,0,0,0,0,5,0,0,0,0,9110.64687889615,0.0485043312886676,0.242521656443338,0.242521656443338,-1.6064431662039,53.7762799406634,-1.58965732191195,53.8575607215892
"935724","E02002412","E02002346",3,0,0,0,2,0,0,1,0,0,0,0,8249.31904819205,0.0576228197245159,0.172868459173548,0.172868459173548,-1.6064431662039,53.7762799406634,-1.61864375173256,53.8500711391054
"935725","E02002412","E02002347",3,0,0,0,0,0,0,3,0,0,0,0,8875.54123562848,0.0508395313188387,0.152518593956516,0.152518593956516,-1.6064431662039,53.7762799406634,-1.55197061346592,53.8492478781359
"935726","E02002412","E02002348",9,0,0,0,0,0,0,8,1,0,0,0,7768.0435315591,0.0634450240770967,0.571005216693871,0.571005216693871,-1.6064431662039,53.7762799406634,-1.60485137503536,53.8460916699259
"935727","E02002412","E02002349",7,0,0,0,0,0,0,5,2,0,0,0,10341.5642151094,0.0379196569866164,0.265437598906315,0.265437598906315,-1.6064431662039,53.7762799406634,-1.49772700940708,53.8433559571037
"935728","E02002412","E02002350",9,0,0,0,1,0,0,8,0,0,0,0,8301.73453814005,0.057021909263624,0.513197183372616,0.513197183372616,-1.6064431662039,53.7762799406634,-1.64568183696925,53.8471890098251
"935729","E02002412","E02002351",6,0,0,0,1,0,0,5,0,0,0,0,13307.8160128288,0.0209516891769767,0.12571013506186,0.12571013506186,-1.6064431662039,53.7762799406634,-1.44096637163261,53.8449366971065
"935730","E02002412","E02002352",2,0,0,0,0,0,0,2,0,0,0,0,8799.41983123349,0.0516194483977718,0.103238896795544,0.103238896795544,-1.6064431662039,53.7762799406634,-1.53161827349486,53.8418058636439
"935731","E02002412","E02002353",2,0,0,0,0,0,0,2,0,0,0,0,9212.58634633793,0.0475254427931589,0.0950508855863179,0.0950508855863179,-1.6064431662039,53.7762799406634,-1.5182369925797,53.8405491500151
"935732","E02002412","E02002354",1,0,0,0,0,0,0,0,1,0,0,0,7993.72767623669,0.0606449846961161,0.0606449846961161,0.0606449846961161,-1.6064431662039,53.7762799406634,-1.54853279847116,53.8394232219304
"935733","E02002412","E02002356",14,0,0,0,0,0,0,12,1,0,0,1,8191.427014402,0.0582938775633479,0.816114285886871,0.816114285886871,-1.6064431662039,53.7762799406634,-1.66983657169979,53.8396256342399
"935734","E02002412","E02002357",15,0,0,0,2,0,0,11,2,0,0,0,6809.43709871647,0.0768530421619515,1.15279563242927,1.15279563242927,-1.6064431662039,53.7762799406634,-1.62913470253426,53.8359902289599
"935735","E02002412","E02002358",9,0,0,0,0,0,0,9,0,0,0,0,11709.3199924823,0.0288444752695385,0.259600277425846,0.259600277425846,-1.6064431662039,53.7762799406634,-1.45980150747814,53.8357920353621
"935736","E02002412","E02002359",2,0,0,0,1,0,0,1,0,0,0,0,16728.9740988246,0.0105696602329074,0.0211393204658148,0.0211393204658148,-1.6064431662039,53.7762799406634,-1.36974253555547,53.8308039573781
"935737","E02002412","E02002360",2,0,0,0,0,0,0,2,0,0,0,0,7039.28923514061,0.0734000507933761,0.146800101586752,0.146800101586752,-1.6064431662039,53.7762799406634,-1.56479860107334,53.8345486050107
"935738","E02002412","E02002361",6,0,0,0,1,0,0,4,1,0,0,0,8450.31252778328,0.0553523972573624,0.332114383544174,0.332114383544174,-1.6064431662039,53.7762799406634,-1.51437147115231,53.8291749543965
"935739","E02002412","E02002362",13,0,0,0,2,0,0,7,2,0,2,0,6061.79947450647,0.0892483184650837,1.16022814004609,1.16022814004609,-1.6064431662039,53.7762799406634,-1.61318115092283,53.8306166401771
"935740","E02002412","E02002363",5,0,0,0,1,0,0,4,0,0,0,0,7511.73130808758,0.066782175629217,0.333910878146085,0.333910878146085,-1.6064431662039,53.7762799406634,-1.53486896231896,53.8288444260405
"935741","E02002412","E02002364",11,0,0,0,0,0,0,10,1,0,0,0,10796.5988577173,0.0346210785462849,0.380831864009134,0.380831864009134,-1.6064431662039,53.7762799406634,-1.46642557585055,53.8267392129167
"935742","E02002412","E02002366",5,0,0,0,0,0,0,4,1,0,0,0,9310.17619666977,0.0466068364507056,0.233034182253528,0.233034182253528,-1.6064431662039,53.7762799406634,-1.4940384943,53.8270203890282
"935743","E02002412","E02002367",5,0,0,0,1,0,0,4,0,0,0,0,6292.24073376316,0.0852283672960094,0.426141836480047,0.426141836480047,-1.6064431662039,53.7762799406634,-1.55124709105745,53.8224379020227
"935744","E02002412","E02002368",12,0,0,0,0,0,0,11,1,0,0,0,7454.00659675479,0.0675576397222132,0.810691676666558,0.810691676666558,-1.6064431662039,53.7762799406634,-1.68528620566669,53.8243425956107
"935745","E02002412","E02002370",1,0,0,0,0,0,0,1,0,0,0,0,11949.3774392909,0.0274923280788027,0.0274923280788027,0.0274923280788027,-1.6064431662039,53.7762799406634,-1.44214840833862,53.8218248926207
"935746","E02002412","E02002371",17,0,0,0,1,0,0,16,0,0,0,0,6907.02106971642,0.0753676592595212,1.28125020741186,1.28125020741186,-1.6064431662039,53.7762799406634,-1.5308489430153,53.819302585339
"935747","E02002412","E02002373",10,0,0,0,2,0,0,6,2,0,0,0,4976.51052863802,0.110883529753221,1.10883529753221,1.10883529753221,-1.6064431662039,53.7762799406634,-1.58138038381865,53.8184752721075
"935748","E02002412","E02002374",18,0,0,0,6,1,0,8,3,0,0,0,4612.35581736292,0.11926063535799,2.14669143644381,2.14669143644381,-1.6064431662039,53.7762799406634,-1.5978264373095,53.8174200784987
"935749","E02002412","E02002375",5,0,0,0,0,0,0,4,1,0,0,0,5105.57177291745,0.108058000006941,0.540290000034706,0.540290000034706,-1.6064431662039,53.7762799406634,-1.62700461465142,53.8205240553097
"935750","E02002412","E02002376",2,0,0,0,0,0,0,2,0,0,0,0,8222.21857931213,0.0579359887471202,0.11587197749424,0.11587197749424,-1.6064431662039,53.7762799406634,-1.50064422987246,53.815492733041
"935751","E02002412","E02002377",1,0,0,0,0,0,0,1,0,0,0,0,7195.11003325072,0.0711478757396161,0.0711478757396161,0.0711478757396161,-1.6064431662039,53.7762799406634,-1.5194226834335,53.8153651938109
"935752","E02002412","E02002379",6,0,0,0,0,0,0,5,1,0,0,0,10293.384580838,0.0382868141364918,0.229720884818951,0.229720884818951,-1.6064431662039,53.7762799406634,-1.4640100536313,53.8143288629921
"935753","E02002412","E02002380",13,0,0,0,0,0,0,11,2,0,0,0,4916.01167804735,0.112233344730383,1.45903348149498,1.45903348149498,-1.6064431662039,53.7762799406634,-1.64134645619617,53.8153341658067
"935754","E02002412","E02002381",12,0,0,0,0,0,0,11,1,0,0,0,5607.9779103791,0.0977278810635536,1.17273457276264,1.17273457276264,-1.6064431662039,53.7762799406634,-1.65509780344017,53.817642498621
"935755","E02002412","E02002382",2,0,0,0,0,0,0,2,0,0,0,0,7315.69296761099,0.0694525566358491,0.138905113271698,0.138905113271698,-1.6064431662039,53.7762799406634,-1.5121470391715,53.8110109367291
"935756","E02002412","E02002383",1,0,0,0,0,0,0,0,1,0,0,0,4511.23098103406,0.121697234819499,0.121697234819499,0.121697234819499,-1.6064431662039,53.7762799406634,-1.57110811082578,53.811011703723
"935757","E02002412","E02002384",42,0,0,0,11,0,0,27,1,2,1,0,5487.29611472778,0.100115373075842,4.20484566918536,2.20484566918536,-1.6064431662039,53.7762799406634,-1.54508502189348,53.809633781384
"935758","E02002412","E02002385",18,0,0,0,2,0,0,11,0,3,1,1,3857.33454643471,0.13870031041767,2.49660558751807,-0.503394412481931,-1.6064431662039,53.7762799406634,-1.58247648394845,53.8079116015653
"935759","E02002412","E02002386",15,0,0,2,2,0,0,10,1,0,0,0,12525.7495005833,0.0244990067163625,0.367485100745437,0.367485100745437,-1.6064431662039,53.7762799406634,-1.42379826974313,53.8075625093894
"935760","E02002412","E02002387",29,0,0,0,3,1,0,21,2,0,2,0,4077.71295342264,0.132719766159442,3.84887321862383,3.84887321862383,-1.6064431662039,53.7762799406634,-1.63524004385711,53.8087218219684
"935761","E02002412","E02002388",15,0,0,0,0,1,0,10,4,0,0,0,3631.65922939822,0.145103985790161,2.17655978685242,2.17655978685242,-1.6064431662039,53.7762799406634,-1.61025091948625,53.8088425684194
"935762","E02002412","E02002390",9,0,0,0,3,0,0,5,1,0,0,0,9626.6484687656,0.0437483011373365,0.393734710236029,0.393734710236029,-1.6064431662039,53.7762799406634,-1.4693922425744,53.8062954253642
"935763","E02002412","E02002391",54,0,0,0,5,0,1,41,6,1,0,0,5222.00363898046,0.105570792502027,5.70082279510946,4.70082279510946,-1.6064431662039,53.7762799406634,-1.66820977927537,53.8056954081556
"935764","E02002412","E02002392",96,0,0,1,30,1,0,48,8,6,2,0,4351.70206667878,0.125642687047439,12.0616979565542,6.06169795655418,-1.6064431662039,53.7762799406634,-1.56091491478,53.8046175700908
"935765","E02002412","E02002393",53,0,0,0,10,1,0,38,4,0,0,0,6284.63001268378,0.0853581959462151,4.5239843851494,4.5239843851494,-1.6064431662039,53.7762799406634,-1.52383100698979,53.8045241440138
"935766","E02002412","E02002394",19,0,0,0,2,0,0,14,2,0,1,0,7041.46711375494,0.0733680864751393,1.39399364302765,1.39399364302765,-1.6064431662039,53.7762799406634,-1.50963835146957,53.8031039327243
"935767","E02002412","E02002395",24,0,0,1,4,0,0,19,0,0,0,0,6515.12450629234,0.0815125970552318,1.95630232932556,1.95630232932556,-1.6064431662039,53.7762799406634,-1.69324268979359,53.8043391989309
"935768","E02002412","E02002396",45,0,0,0,5,0,0,32,7,0,1,0,2786.64494671152,0.17182104262479,7.73194691811557,7.73194691811557,-1.6064431662039,53.7762799406634,-1.6110868470057,53.8011739849286
"935769","E02002412","E02002397",14,0,0,0,1,0,0,13,0,0,0,0,3642.13165028745,0.144800385841413,2.02720540177979,2.02720540177979,-1.6064431662039,53.7762799406634,-1.64602027496637,53.7991338976688
"935770","E02002412","E02002399",28,0,0,0,4,0,0,22,1,1,0,0,6948.4052626964,0.0747464277713572,2.092899977598,1.092899977598,-1.6064431662039,53.7762799406634,-1.50265604973017,53.7873207500411
"935771","E02002412","E02002400",154,0,0,2,19,6,1,93,16,1,16,0,2926.75887432753,0.167072976131462,25.7292383242452,24.7292383242452,-1.6064431662039,53.7762799406634,-1.57948741205632,53.7971878792026
"935772","E02002412","E02002402",17,0,0,0,0,0,0,15,2,0,0,0,11316.5495696196,0.0312016993828841,0.53042888950903,0.53042888950903,-1.6064431662039,53.7762799406634,-1.43685321190834,53.7923560632943
"935773","E02002412","E02002403",1,0,0,0,1,0,0,0,0,0,0,0,14579.2851514031,0.0162472789313449,0.0162472789313449,0.0162472789313449,-1.6064431662039,53.7762799406634,-1.38746275886324,53.7950905830441
"935774","E02002412","E02002404",14,0,0,0,4,1,0,8,1,0,0,0,6064.59889934119,0.0891983636590275,1.24877709122638,1.24877709122638,-1.6064431662039,53.7762799406634,-1.51850933573061,53.7923791486969
"935775","E02002412","E02002405",8,0,0,0,1,0,0,7,0,0,0,0,5352.74059527286,0.102846167829244,0.822769342633949,0.822769342633949,-1.6064431662039,53.7762799406634,-1.68442047000305,53.7897676904798
"935776","E02002412","E02002406",1,0,0,0,0,0,0,1,0,0,0,0,15653.7833084102,0.013105419054785,0.013105419054785,0.013105419054785,-1.6064431662039,53.7762799406634,-1.36959406770728,53.7871307635905
"935777","E02002412","E02002407",33,0,0,0,1,1,0,25,0,0,6,0,1635.85987055499,0.216287923786018,7.1375014849386,7.1375014849386,-1.6064431662039,53.7762799406634,-1.60974837802561,53.7908519873074
"935778","E02002412","E02002408",41,0,0,0,4,0,0,34,3,0,0,0,3369.96167340707,0.152900921537158,6.26893778302348,6.26893778302348,-1.6064431662039,53.7762799406634,-1.65315635409102,53.7886108816693
"935779","E02002412","E02002409",47,0,0,0,5,1,0,18,1,0,22,0,1746.05626303698,0.211573238961258,9.94394223117914,9.94394223117914,-1.6064431662039,53.7762799406634,-1.63066948181263,53.7826349539878
"935780","E02002412","E02002410",94,0,0,0,1,1,1,46,13,3,29,0,1809.52990135599,0.208904350559619,19.6370089526041,16.6370089526041,-1.6064431662039,53.7762799406634,-1.5870002098325,53.7877647367594
"935781","E02002412","E02002411",77,0,0,0,9,0,1,53,7,1,6,0,3127.06959952157,0.160511975701942,12.3594221290496,11.3594221290496,-1.6064431662039,53.7762799406634,-1.56121455363363,53.7847868814315
"935782","E02002412","E02002412",224,0,0,0,9,0,0,111,9,1,93,1,0,0.3,67.2,66.2,-1.6064431662039,53.7762799406634,-1.6064431662039,53.7762799406634
"935783","E02002412","E02002414",38,0,0,0,3,0,0,33,1,1,0,0,4083.82558206628,0.132557611969632,5.03718925484602,4.03718925484602,-1.6064431662039,53.7762799406634,-1.54516287677219,53.7817460770154
"935784","E02002412","E02002415",9,0,0,0,0,1,0,6,2,0,0,0,3758.57638257901,0.141467102394387,1.27320392154948,1.27320392154948,-1.6064431662039,53.7762799406634,-1.54951168614123,53.7742881836732
"935785","E02002412","E02002416",8,0,0,0,0,0,0,8,0,0,0,0,12847.5516720808,0.0229719094270496,0.183775275416397,0.183775275416397,-1.6064431662039,53.7762799406634,-1.41196316956805,53.7684705357987
"935786","E02002412","E02002417",3,0,0,0,1,0,0,2,0,0,0,0,17823.6027628723,0.00849146823267055,0.0254744046980116,0.0254744046980116,-1.6064431662039,53.7762799406634,-1.33680013114984,53.7642201515347
"935787","E02002412","E02002418",1,0,0,0,1,0,0,0,0,0,0,0,15096.6475506898,0.0146501850168265,0.0146501850168265,0.0146501850168265,-1.6064431662039,53.7762799406634,-1.37777950077983,53.7683968143813
"935788","E02002412","E02002419",99,0,0,0,3,2,0,58,9,2,25,0,2063.92240035952,0.198541469880988,19.6556055182178,17.6556055182178,-1.6064431662039,53.7762799406634,-1.57597003332912,53.7720065627108
"935789","E02002412","E02002420",39,0,0,0,2,0,1,35,1,0,0,0,3604.14714432123,0.145904609092204,5.69027975459596,5.69027975459596,-1.6064431662039,53.7762799406634,-1.55444065371174,53.766262459313
"935790","E02002412","E02002421",2,0,0,0,0,0,0,2,0,0,0,0,5087.17140364827,0.108456394037574,0.216912788075147,0.216912788075147,-1.6064431662039,53.7762799406634,-1.53113186963838,53.7662730270275
"935791","E02002412","E02002422",78,0,0,0,19,0,0,47,6,0,6,0,2351.12799196023,0.187458385403816,14.6217540614976,14.6217540614976,-1.6064431662039,53.7762799406634,-1.58700124108342,53.7585630809208
"935792","E02002412","E02002424",28,0,0,0,1,0,0,24,2,1,0,0,2173.43636915241,0.194240134599545,5.43872376878726,4.43872376878726,-1.6064431662039,53.7762799406634,-1.61603786706791,53.7575906875986
"935793","E02002412","E02002425",9,0,0,0,1,0,0,6,2,0,0,0,3764.45115195585,0.141300982684801,1.27170884416321,1.27170884416321,-1.6064431662039,53.7762799406634,-1.6522103299487,53.7560427314978
"935794","E02002412","E02002426",2,0,0,0,0,0,0,2,0,0,0,0,10686.3124597022,0.0353932096065383,0.0707864192130766,0.0707864192130766,-1.6064431662039,53.7762799406634,-1.44974128229353,53.7516900235372
"935795","E02002412","E02002427",4,0,0,0,0,0,0,4,0,0,0,0,8863.05722627533,0.0509666261550239,0.203866504620096,0.203866504620096,-1.6064431662039,53.7762799406634,-1.47878989389313,53.7512783244118
