"","Area.of.residence","Area.of.workplace","All.categories..Method.of.travel.to.work","Work.mainly.at.or.from.home","Underground..metro..light.rail..tram","Train","Bus..minibus.or.coach","Taxi","Motorcycle..scooter.or.moped","Driving.a.car.or.van","Passenger.in.a.car.or.van","Bicycle","On.foot","Other.method.of.travel.to.work","dist","p_cycle","pc","ecp"
"914191","E02002341","E02002272",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"914192","E02002341","E02002273",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"914193","E02002341","E02002275",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"914194","E02002341","E02002276",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"914195","E02002341","E02002277",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914196","E02002341","E02002281",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"914197","E02002341","E02002283",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"914198","E02002341","E02002284",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914199","E02002341","E02002286",6,0,0,0,0,0,0,6,0,0,0,0,0,0.3,1.8,1.8
"914200","E02002341","E02002287",5,0,0,1,0,0,0,4,0,0,0,0,0,0.3,1.5,1.5
"914201","E02002341","E02002288",1,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0.3,0.3
"914202","E02002341","E02002289",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"914203","E02002341","E02002291",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914204","E02002341","E02002294",1,0,0,0,0,0,0,0,0,1,0,0,0,0.3,0.3,-0.7
"914205","E02002341","E02002295",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914217","E02002341","E02002330",1,0,0,0,0,0,0,1,0,0,0,0,12130.6253312953,0.0265135893814049,0.0265135893814049,0.0265135893814049
"914218","E02002341","E02002331",22,0,0,0,0,0,0,20,2,0,0,0,14866.7894818324,0.0153393984130548,0.337466765087205,0.337466765087205
"914219","E02002341","E02002332",2,0,0,0,0,0,0,2,0,0,0,0,10888.76177119,0.0339887681129028,0.0679775362258057,0.0679775362258057
"914220","E02002341","E02002333",21,0,0,0,2,0,0,16,3,0,0,0,9362.89755488437,0.0461179831371038,0.968477645879179,0.968477645879179
"914221","E02002341","E02002334",11,0,0,0,0,0,0,11,0,0,0,0,13075.305742297,0.0219489944205645,0.24143893862621,0.24143893862621
"914222","E02002341","E02002335",18,0,0,0,1,0,0,15,1,0,1,0,6053.46972312022,0.0893971256442389,1.6091482615963,1.6091482615963
"914223","E02002341","E02002336",21,0,0,0,0,0,1,16,3,0,1,0,4883.98094933521,0.112954635774928,2.37204735127348,2.37204735127348
"914224","E02002341","E02002337",1,0,0,0,0,0,0,1,0,0,0,0,12422.9223286439,0.025008055899152,0.025008055899152,0.025008055899152
"914225","E02002341","E02002338",7,0,0,0,0,0,0,7,0,0,0,0,10209.8467675271,0.0389318671092135,0.272523069764495,0.272523069764495
"914226","E02002341","E02002339",9,0,0,0,0,0,0,6,0,0,3,0,9132.38754134343,0.0482938858837243,0.434644972953519,0.434644972953519
"914227","E02002341","E02002340",5,0,0,0,0,0,0,5,0,0,0,0,8102.54456242649,0.0593394034762685,0.296697017381343,0.296697017381343
"914228","E02002341","E02002341",71,0,0,0,2,0,0,44,4,3,18,0,0,0.3,21.3,18.3
"914229","E02002341","E02002342",4,0,0,0,1,0,0,2,0,0,1,0,4477.21770782536,0.122527921312083,0.490111685248334,0.490111685248334
"914230","E02002341","E02002343",7,0,0,0,0,0,0,6,1,0,0,0,8178.94000222594,0.0584396427765701,0.409077499435991,0.409077499435991
"914231","E02002341","E02002344",31,0,0,0,1,0,0,26,0,0,4,0,2626.96869762588,0.177396747446151,5.49929917083069,5.49929917083069
"914232","E02002341","E02002345",28,0,0,0,3,0,0,21,2,0,2,0,2630.43170644601,0.177273924684478,4.96366989116539,4.96366989116539
"914233","E02002341","E02002346",8,0,0,0,0,0,0,8,0,0,0,0,4702.12002393514,0.11713867271849,0.937109381747923,0.937109381747923
"914234","E02002341","E02002347",78,0,0,0,0,0,0,52,9,1,16,0,2285.87542328318,0.189920846881417,14.8138260567505,13.8138260567505
"914235","E02002341","E02002348",34,0,0,0,0,0,0,27,5,2,0,0,4184.2346954857,0.129922164374237,4.41735358872405,2.41735358872405
"914236","E02002341","E02002349",28,0,0,0,1,0,0,22,4,0,1,0,4790.21569779991,0.11509286625038,3.22260025501064,3.22260025501064
"914237","E02002341","E02002350",11,0,0,0,0,0,0,11,0,0,0,0,6448.97680364836,0.0825981360198387,0.908579496218225,0.908579496218225
"914238","E02002341","E02002351",15,0,0,1,0,0,0,13,1,0,0,0,8011.60556383171,0.0604285310561896,0.906427965842843,0.906427965842843
"914239","E02002341","E02002352",59,0,0,0,2,1,0,43,10,0,3,0,3473.11912427287,0.149778666811219,8.8369413418619,8.8369413418619
"914240","E02002341","E02002353",17,0,0,0,0,0,0,17,0,0,0,0,4058.40986930931,0.133233136647127,2.26496332300115,2.26496332300115
"914241","E02002341","E02002354",44,0,0,0,1,0,0,40,0,0,3,0,3397.85720879971,0.152050246134616,6.69021082992312,6.69021082992312
"914242","E02002341","E02002356",18,0,0,0,2,0,0,15,0,1,0,0,8241.6942154091,0.0577107596331599,1.03879367339688,0.0387936733968781
"914243","E02002341","E02002357",21,0,0,0,1,0,0,18,0,1,1,0,6134.88355984612,0.0879532798488798,1.84701887682648,0.847018876826477
"914244","E02002341","E02002358",19,0,0,0,0,0,1,17,1,0,0,0,7329.54217366435,0.0692604502571951,1.31594855488671,1.31594855488671
"914245","E02002341","E02002359",11,0,0,0,1,0,0,10,0,0,0,0,12955.0906512411,0.0224831096347749,0.247314205982524,0.247314205982524
"914246","E02002341","E02002360",24,0,0,0,0,0,0,21,3,0,0,0,3959.98144363228,0.135881908126962,3.2611657950471,3.2611657950471
"914247","E02002341","E02002361",32,0,0,0,0,0,0,32,0,0,0,0,5252.40651977978,0.104930808964146,3.35778588685267,3.35778588685267
"914248","E02002341","E02002362",16,0,0,0,0,0,0,14,1,0,1,0,5778.53422663935,0.0944504755929151,1.51120760948664,1.51120760948664
"914249","E02002341","E02002363",44,0,0,0,2,2,0,37,2,0,1,0,4740.44334008814,0.116244276243305,5.11474815470542,5.11474815470542
"914250","E02002341","E02002364",28,0,1,0,1,0,0,24,0,1,1,0,7553.55317046858,0.0662259142692141,1.854325599538,0.854325599537996
"914251","E02002341","E02002366",7,0,0,0,1,0,0,6,0,0,0,0,6229.37591223661,0.0863067052629889,0.604146936840922,0.604146936840922
"914252","E02002341","E02002367",12,0,0,0,3,0,0,9,0,0,0,0,5264.97595243423,0.104667356100861,1.25600827321034,1.25600827321034
"914253","E02002341","E02002368",4,0,0,0,0,0,0,4,0,0,0,0,9928.17480749297,0.04118802312143,0.16475209248572,0.16475209248572
"914254","E02002341","E02002369",13,0,0,0,0,0,0,12,0,0,1,0,7428.61886986325,0.0679015390469154,0.8827200076099,0.8827200076099
"914255","E02002341","E02002371",35,0,0,0,0,0,1,34,0,0,0,0,5833.74620644606,0.093413253291767,3.26946386521184,3.26946386521184
"914256","E02002341","E02002373",18,0,0,0,1,0,0,16,0,1,0,0,5951.18817790739,0.0912446936576486,1.64240448583767,0.642404485837674
"914257","E02002341","E02002374",8,0,0,0,0,0,0,7,1,0,0,0,6453.61415604235,0.0825215642016158,0.660172513612927,0.660172513612927
"914258","E02002341","E02002376",4,0,0,0,1,0,0,2,1,0,0,0,7022.6985049734,0.0736440073987598,0.294576029595039,0.294576029595039
"914259","E02002341","E02002377",5,0,0,0,0,0,0,5,0,0,0,0,6490.35071197636,0.0819174745247696,0.409587372623848,0.409587372623848
"914260","E02002341","E02002379",15,0,0,0,1,0,0,13,1,0,0,0,8605.57936139233,0.053659933321066,0.804898999815991,0.804898999815991
"914261","E02002341","E02002380",3,0,0,0,0,3,0,0,0,0,0,0,8283.57546753195,0.0572293787562011,0.171688136268603,0.171688136268603
"914262","E02002341","E02002381",4,0,0,0,0,0,0,4,0,0,0,0,8754.23014710257,0.0520880963264862,0.208352385305945,0.208352385305945
"914263","E02002341","E02002382",13,0,0,0,1,1,0,11,0,0,0,0,7121.00338606378,0.0722102351869344,0.938733057430147,0.938733057430147
"914264","E02002341","E02002384",60,0,0,0,1,0,0,53,4,1,1,0,6716.62677852641,0.0782929154197365,4.69757492518419,3.69757492518419
"914265","E02002341","E02002385",10,0,0,1,1,0,0,8,0,0,0,0,7102.63613339274,0.072475983722167,0.72475983722167,0.72475983722167
"914266","E02002341","E02002386",11,0,0,0,0,0,0,11,0,0,0,0,11077.4796467408,0.0327298185714015,0.360028004285416,0.360028004285416
"914267","E02002341","E02002387",10,0,0,0,0,0,0,9,0,0,1,0,8583.49431499834,0.0538974739678645,0.538974739678645,0.538974739678645
"914268","E02002341","E02002388",2,0,0,0,0,0,0,1,1,0,0,0,7674.89227162244,0.0646381000074482,0.129276200014896,0.129276200014896
"914269","E02002341","E02002389",2,0,0,0,0,0,0,2,0,0,0,0,8007.74783167014,0.0604751724644283,0.120950344928857,0.120950344928857
"914270","E02002341","E02002390",17,0,0,0,0,0,0,16,1,0,0,0,9041.11963477577,0.049183517032453,0.836119789551701,0.836119789551701
"914271","E02002341","E02002391",8,0,0,0,0,0,0,8,0,0,0,0,10290.0886689903,0.0383120604494045,0.306496483595236,0.306496483595236
"914272","E02002341","E02002392",113,0,0,0,23,0,1,73,9,6,1,0,7250.15330672915,0.0703689287890001,7.95168895315701,1.95168895315701
"914273","E02002341","E02002393",107,0,0,0,8,0,0,93,4,1,1,0,7541.70034489975,0.0663830933392113,7.10299098729561,6.10299098729561
"914274","E02002341","E02002394",19,0,0,0,0,0,0,19,0,0,0,0,7996.14144894817,0.0606157151198654,1.15169858727744,1.15169858727744
"914275","E02002341","E02002395",12,0,0,0,1,0,0,9,2,0,0,0,11629.6298995204,0.0293078821367788,0.351694585641345,0.351694585641345
"914276","E02002341","E02002396",12,0,0,0,1,0,0,10,1,0,0,0,8460.96472979802,0.0552345978007616,0.662815173609139,0.662815173609139
"914277","E02002341","E02002397",2,0,0,0,0,0,0,2,0,0,0,0,9862.04999906024,0.0417363509646775,0.0834727019293549,0.0834727019293549
"914278","E02002341","E02002398",4,0,0,0,0,0,0,4,0,0,0,0,11487.8661648548,0.0301507332120535,0.120602932848214,0.120602932848214
"914279","E02002341","E02002399",16,0,0,0,0,0,0,15,0,1,0,0,9799.20594196368,0.0422642377948998,0.676227804718397,-0.323772195281603
"914280","E02002341","E02002400",39,0,0,0,5,1,0,29,4,0,0,0,8222.61537605126,0.0579313911672704,2.25932425552355,2.25932425552355
"914281","E02002341","E02002401",1,0,0,0,0,0,0,1,0,0,0,0,10783.01802363,0.0347152429963025,0.0347152429963025,0.0347152429963025
"914282","E02002341","E02002402",13,0,0,1,0,0,0,11,1,0,0,0,11612.6323299898,0.029407684232853,0.382299895027089,0.382299895027089
"914283","E02002341","E02002403",6,0,0,1,0,0,0,4,1,0,0,0,13819.0790423982,0.0189152157852829,0.113491294711697,0.113491294711697
"914284","E02002341","E02002404",24,0,0,0,3,0,0,18,1,0,2,0,8937.33164334217,0.0502151184644786,1.20516284314749,1.20516284314749
"914285","E02002341","E02002405",8,0,0,0,0,0,0,6,2,0,0,0,12299.4906147573,0.0256330965814034,0.205064772651227,0.205064772651227
"914286","E02002341","E02002406",6,0,0,0,0,0,1,5,0,0,0,0,15292.2609810006,0.0140880973098456,0.0845285838590733,0.0845285838590733
"914287","E02002341","E02002407",8,0,0,0,0,0,0,6,2,0,0,0,9475.45515537628,0.0450913956088589,0.360731164870872,0.360731164870872
"914288","E02002341","E02002408",7,0,0,0,0,0,0,7,0,0,0,0,11083.8398585448,0.0326882113244179,0.228817479270925,0.228817479270925
"914289","E02002341","E02002409",2,0,0,0,0,1,0,1,0,0,0,0,10882.5755119442,0.0340308468047027,0.0680616936094055,0.0680616936094055
"914290","E02002341","E02002410",11,0,0,0,0,0,0,10,1,0,0,0,9351.16514747716,0.0462263251920985,0.508489577113084,0.508489577113084
"914291","E02002341","E02002411",43,0,0,0,5,0,0,37,0,1,0,0,9455.16706269945,0.0452747309924521,1.94681343267544,0.94681343267544
"914292","E02002341","E02002412",11,0,0,0,0,0,0,11,0,0,0,0,10924.7876912816,0.0337447529269156,0.371192282196072,0.371192282196072
"914293","E02002341","E02002414",20,0,0,0,2,0,0,18,0,0,0,0,9808.39477965666,0.0421866372783326,0.843732745566653,0.843732745566653
"914294","E02002341","E02002415",1,0,0,0,0,0,0,1,0,0,0,0,10622.2069542109,0.0358499109762577,0.0358499109762577,0.0358499109762577
"914295","E02002341","E02002416",13,0,0,0,0,0,0,13,0,0,0,0,14695.033375566,0.015875480301648,0.206381243921423,0.206381243921423
"914296","E02002341","E02002419",22,0,0,0,2,0,0,18,2,0,0,0,10953.7806898924,0.033549646829733,0.738092230254126,0.738092230254126
"914297","E02002341","E02002420",5,0,0,0,0,0,0,5,0,0,0,0,11508.4102489103,0.0300271035323479,0.15013551766174,0.15013551766174
"914298","E02002341","E02002422",31,0,0,0,3,0,0,26,2,0,0,0,12539.4940974641,0.0244317534014237,0.757384355444134,0.757384355444134
"914299","E02002341","E02002423",1,0,0,0,0,0,0,1,0,0,0,0,12441.3796417866,0.0249159097770095,0.0249159097770095,0.0249159097770095
"914300","E02002341","E02002424",9,0,0,0,0,0,0,8,0,0,1,0,13097.9500646074,0.0218498151540017,0.196648336386015,0.196648336386015
"914301","E02002341","E02002425",3,0,0,0,0,0,0,3,0,0,0,0,14163.1872263712,0.0176572246701798,0.0529716740105395,0.0529716740105395
"914302","E02002341","E02002426",4,0,0,0,0,0,0,4,0,0,0,0,14857.0287091466,0.0153693725368062,0.0614774901472246,0.0614774901472246
"914303","E02002341","E02002427",8,0,0,0,0,0,0,7,0,0,1,0,14106.5439143406,0.0178583947499714,0.142867157999771,0.142867157999771
"914304","E02002341","E02002428",5,0,0,0,0,0,0,5,0,0,0,0,13060.4702517426,0.0220142159519378,0.110071079759689,0.110071079759689
"914305","E02002341","E02002429",1,0,0,0,0,0,0,1,0,0,0,0,15094.0637505424,0.014657757603304,0.014657757603304,0.014657757603304
"914306","E02002341","E02002431",13,0,0,0,2,0,0,10,1,0,0,0,14114.6236771605,0.0178295597354694,0.231784276561103,0.231784276561103
"914307","E02002341","E02002432",2,0,0,0,0,0,0,2,0,0,0,0,18249.4807967016,0.0077981483564544,0.0155962967129088,0.0155962967129088
"914308","E02002341","E02002433",7,0,0,0,2,0,0,5,0,0,0,0,14557.4699089655,0.0163183214654245,0.114228250257972,0.114228250257972
"914309","E02002341","E02002434",6,0,0,0,0,0,0,4,1,0,1,0,15223.1470020897,0.0142841863289399,0.0857051179736392,0.0857051179736392
"914310","E02002341","E02002435",9,0,0,0,0,0,0,8,0,0,1,0,15753.6143721397,0.0128463484061347,0.115617135655212,0.115617135655212
"914311","E02002341","E02002436",1,0,0,0,0,0,0,1,0,0,0,0,15783.4400769433,0.0127699462284922,0.0127699462284922,0.0127699462284922
"914312","E02002341","E02002439",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"914313","E02002341","E02002441",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914314","E02002341","E02002442",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"914315","E02002341","E02002443",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"914316","E02002341","E02002445",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"914317","E02002341","E02002447",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"914318","E02002341","E02002450",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914319","E02002341","E02002451",10,0,0,0,0,0,0,10,0,0,0,0,0,0.3,3,3
"914320","E02002341","E02002452",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"914321","E02002341","E02002453",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914322","E02002341","E02002454",10,0,0,0,0,1,0,9,0,0,0,0,0,0.3,3,3
"914323","E02002341","E02002456",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"914324","E02002341","E02002458",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914325","E02002341","E02002461",3,0,0,1,0,0,0,2,0,0,0,0,0,0.3,0.9,0.9
"914326","E02002341","E02002462",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"914327","E02002341","E02002464",3,0,0,0,1,0,0,2,0,0,0,0,0,0.3,0.9,0.9
"914328","E02002341","E02002465",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"914329","E02002341","E02002466",1,0,0,0,0,0,0,0,0,1,0,0,0,0.3,0.3,-0.7
"914330","E02002341","E02002467",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914331","E02002341","E02002472",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"914332","E02002341","E02002473",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"914352","E02002341","E02002782",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"914404","E02002341","E02005769",3,0,0,0,1,0,0,2,0,0,0,0,0,0.3,0.9,0.9
"914406","E02002341","E02005772",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"914407","E02002341","E02005773",12,0,0,0,0,0,0,10,2,0,0,0,0,0.3,3.6,3.6
"914408","E02002341","E02005775",24,0,0,0,2,0,0,22,0,0,0,0,0,0.3,7.2,7.2
"914409","E02002341","E02005776",9,0,0,0,0,0,0,6,3,0,0,0,0,0.3,2.7,2.7
"914410","E02002341","E02005777",8,0,0,0,0,0,0,8,0,0,0,0,0,0.3,2.4,2.4
"914411","E02002341","E02005778",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"914412","E02002341","E02005779",14,0,0,0,3,0,0,9,2,0,0,0,0,0.3,4.2,4.2
"914413","E02002341","E02005780",12,0,0,0,0,0,0,12,0,0,0,0,0,0.3,3.6,3.6
"914414","E02002341","E02005781",3,0,0,0,0,0,1,2,0,0,0,0,0,0.3,0.9,0.9
"914415","E02002341","E02005809",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"914416","E02002341","E02005812",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"914417","E02002341","E02005817",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914432","E02002341","E02006852",52,0,0,0,5,0,1,40,3,1,2,0,4593.00753325581,0.11972302716093,6.22559741236836,5.22559741236836
"914433","E02002341","E02006861",37,0,0,0,1,0,0,33,3,0,0,0,5788.69198073396,0.0942587894278969,3.48757520883218,3.48757520883218
"914436","E02002341","E02006875",478,0,1,6,143,1,3,281,32,5,6,0,8199.76830812871,0.0581967093656864,27.8180270767981,22.8180270767981
"914437","E02002341","E02006876",57,0,0,0,5,0,2,47,2,1,0,0,10823.1950658202,0.0344374095871842,1.9629323464695,0.9629323464695
"914492","E02002342","E02002183",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"914493","E02002342","E02002184",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"914494","E02002342","E02002186",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"914495","E02002342","E02002187",3,0,0,0,1,0,0,1,1,0,0,0,0,0.3,0.9,0.9
"914496","E02002342","E02002189",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914497","E02002342","E02002190",3,0,0,0,0,0,0,2,1,0,0,0,0,0.3,0.9,0.9
"914498","E02002342","E02002192",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"914499","E02002342","E02002193",2,0,0,0,1,0,0,0,1,0,0,0,0,0.3,0.6,0.6
"914500","E02002342","E02002197",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914501","E02002342","E02002199",5,0,0,0,0,0,0,4,0,1,0,0,0,0.3,1.5,0.5
"914502","E02002342","E02002200",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"914503","E02002342","E02002201",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"914504","E02002342","E02002202",9,0,0,0,0,0,0,9,0,0,0,0,0,0.3,2.7,2.7
"914505","E02002342","E02002204",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914506","E02002342","E02002207",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914507","E02002342","E02002208",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914508","E02002342","E02002209",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"914509","E02002342","E02002210",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"914510","E02002342","E02002211",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"914512","E02002342","E02002215",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"914513","E02002342","E02002216",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"914514","E02002342","E02002219",6,0,0,0,0,0,0,6,0,0,0,0,0,0.3,1.8,1.8
"914515","E02002342","E02002220",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"914516","E02002342","E02002221",16,0,1,1,0,0,1,13,0,0,0,0,0,0.3,4.8,4.8
"914517","E02002342","E02002222",3,0,0,0,1,0,0,2,0,0,0,0,0,0.3,0.9,0.9
"914518","E02002342","E02002223",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914519","E02002342","E02002224",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914520","E02002342","E02002226",9,0,0,1,0,0,0,7,1,0,0,0,0,0.3,2.7,2.7
"914521","E02002342","E02002227",6,0,0,0,0,0,0,6,0,0,0,0,0,0.3,1.8,1.8
"914522","E02002342","E02002228",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"914523","E02002342","E02002230",9,0,0,0,0,0,0,9,0,0,0,0,0,0.3,2.7,2.7
"914524","E02002342","E02002232",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914525","E02002342","E02002235",6,0,0,0,0,0,0,5,0,1,0,0,0,0.3,1.8,0.8
"914526","E02002342","E02002238",2,0,0,0,0,0,0,1,1,0,0,0,0,0.3,0.6,0.6
"914527","E02002342","E02002239",5,0,0,0,0,0,0,5,0,0,0,0,0,0.3,1.5,1.5
"914528","E02002342","E02002241",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"914529","E02002342","E02002242",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"914530","E02002342","E02002243",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"914533","E02002342","E02002254",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914535","E02002342","E02002258",3,0,0,0,0,0,0,3,0,0,0,0,0,0.3,0.9,0.9
"914538","E02002342","E02002262",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"914539","E02002342","E02002266",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914541","E02002342","E02002271",3,0,0,0,0,0,0,1,0,1,1,0,0,0.3,0.9,-0.1
"914542","E02002342","E02002272",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"914543","E02002342","E02002273",4,0,0,0,0,0,0,4,0,0,0,0,0,0.3,1.2,1.2
"914544","E02002342","E02002275",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914545","E02002342","E02002277",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914546","E02002342","E02002278",2,0,0,0,0,0,0,1,1,0,0,0,0,0.3,0.6,0.6
"914547","E02002342","E02002280",4,0,0,1,0,0,0,3,0,0,0,0,0,0.3,1.2,1.2
"914548","E02002342","E02002283",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914549","E02002342","E02002284",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"914550","E02002342","E02002286",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"914551","E02002342","E02002287",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914552","E02002342","E02002288",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914553","E02002342","E02002289",2,0,0,0,0,0,0,2,0,0,0,0,0,0.3,0.6,0.6
"914554","E02002342","E02002294",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914558","E02002342","E02002316",1,0,0,0,0,0,0,1,0,0,0,0,0,0.3,0.3,0.3
"914560","E02002342","E02002331",12,0,0,0,0,0,0,12,0,0,0,0,19246.1560564659,0.00638883070487783,0.076665968458534,0.076665968458534
"914561","E02002342","E02002332",9,0,0,0,2,0,0,5,0,2,0,0,7664.59826673325,0.0647713140745207,0.582941826670687,-1.41705817332931
"914562","E02002342","E02002333",35,0,0,0,3,1,0,27,2,0,2,0,6018.70298559232,0.0900209010752687,3.15073153763441,3.15073153763441
"914563","E02002342","E02002334",1,0,0,0,0,0,0,1,0,0,0,0,17546.6372954141,0.00897510842941634,0.00897510842941634,0.00897510842941634
"914564","E02002342","E02002335",5,0,0,0,0,0,0,5,0,0,0,0,10453.217843475,0.0370822680773351,0.185411340386675,0.185411340386675
"914565","E02002342","E02002336",55,0,0,0,4,2,0,41,6,1,1,0,2567.43507702178,0.179521586410442,9.87368725257428,8.87368725257428
"914566","E02002342","E02002337",3,0,0,0,0,0,0,2,1,0,0,0,8192.41107060095,0.0582824058019554,0.174847217405866,0.174847217405866
"914567","E02002342","E02002338",10,0,0,0,0,0,0,8,2,0,0,0,5863.86138444631,0.0928523129193568,0.928523129193568,0.928523129193568
"914568","E02002342","E02002339",22,0,0,0,0,1,0,17,3,0,1,0,4755.21589591157,0.11590133808808,2.54982943793777,2.54982943793777
"914569","E02002342","E02002340",13,0,0,0,1,0,0,12,0,0,0,0,3745.74554209316,0.141830596953948,1.84379776040132,1.84379776040132
"914570","E02002342","E02002341",7,0,0,0,0,0,0,5,1,0,0,1,4477.21770782536,0.122527921312083,0.857695449184585,0.857695449184585
"914571","E02002342","E02002342",60,0,0,2,3,0,0,20,2,0,33,0,0,0.3,18,18
"914572","E02002342","E02002343",13,0,0,1,0,0,0,11,1,0,0,0,3702.68756470939,0.143057258858478,1.85974436516021,1.85974436516021
"914573","E02002342","E02002344",2,0,0,0,0,0,0,1,0,0,1,0,6460.87766891516,0.0824017719451698,0.16480354389034,0.16480354389034
"914574","E02002342","E02002345",42,0,0,0,1,2,0,20,12,0,7,0,2233.9464651273,0.191903603650455,8.0599513533191,8.0599513533191
"914575","E02002342","E02002346",105,0,0,2,4,0,1,38,7,1,52,0,1443.29965727567,0.224780089262616,23.6019093725747,22.6019093725747
"914576","E02002342","E02002347",8,0,0,0,2,0,0,5,0,0,1,0,4874.76534523685,0.113163016792508,0.905304134340064,0.905304134340064
"914577","E02002342","E02002348",90,0,0,0,3,0,0,59,8,1,19,0,2193.62336440859,0.193457490650499,17.4111741585449,16.4111741585449
